movieId,title,vote_average,vote_count,userId,rating
187,Sin City,7.2,2691,565,3.6
7461,Vantage Point,6.2,716,108,3.1
16538,"I Love You, Man",6.5,515,20,3.25
9889,Shallow Hal,5.7,731,418,2.85
820,JFK,7.5,502,101,3.75
11565,Big Momma's House 2,5.4,371,37,2.7
6073,The Mexican,5.8,441,695,2.9
16996,17 Again,6.1,1350,454,3.05
193610,The Other Woman,6.2,1437,600,3.1
19912,The Final Destination,5.4,831,748,2.7
296098,Bridge of Spies,7.2,2583,673,3.6
8007,Behind Enemy Lines,6.0,457,839,3.0
32823,Get Him to the Greek,5.9,612,518,2.95
4380,Shall We Dance?,5.9,297,219,2.95
11551,Small Soldiers,6.2,511,644,3.1
10336,Spawn,5.0,336,944,2.5
11362,The Count of Monte Cristo,7.3,453,350,3.65
50348,The Lincoln Lawyer,7.0,902,835,3.5
48138,Unknown,6.5,1265,510,3.25
1124,The Prestige,8.0,4391,257,4.0
227159,Horrible Bosses 2,6.1,1536,901,3.05
68179,Escape from Planet Earth,5.7,332,894,2.85
1579,Apocalypto,7.3,1221,101,3.65
708,The Living Daylights,6.2,440,576,3.1
34851,Predators,6.0,1206,574,3.0
9930,Legal Eagles,5.8,51,883,2.9
1586,Secret Window,6.4,972,979,3.2
2044,The Lake House,6.5,670,959,3.25
9913,The Skeleton Key,6.4,573,725,3.2
71864,The Odd Life of Timothy Green,6.5,386,875,3.25
10761,Made of Honor,6.0,394,80,3.0
209451,Jersey Boys,6.8,255,236,3.4
11975,The Rainmaker,6.7,235,491,3.35
4970,Gothika,5.8,629,23,2.9
11831,Amistad,6.8,316,615,3.4
9096,Medicine Man,5.8,114,260,2.9
440,Aliens vs Predator: Requiem,4.9,740,79,2.45
11011,Ri¢hie Ri¢h,5.4,415,298,2.7
10641,Autumn in New York,5.7,135,990,2.85
11172,Music and Lyrics,6.2,554,386,3.1
39513,Paul,6.5,1789,389,3.25
82687,The Guilt Trip,5.4,284,336,2.7
41446,Scream 4,6.1,902,352,3.05
8224,8MM,6.1,474,747,3.05
10537,The Doors,6.7,275,95,3.35
225886,Sex Tape,5.3,1695,762,2.65
55779,Final Destination 5,5.9,866,524,2.95
10154,Mickey Blue Eyes,5.3,140,975,2.65
10647,Pay It Forward,7.0,432,996,3.5
11431,Fever Pitch,5.9,182,220,2.95
8457,Drillbit Taylor,5.5,275,606,2.75
188161,A Million Ways to Die in the West,5.8,1468,136,2.9
8850,The Shadow,5.4,138,149,2.7
64685,Extremely Loud & Incredibly Close,6.9,708,448,3.45
38357,Morning Glory,6.1,412,605,3.05
10060,Get Rich or Die Tryin',6.3,186,378,3.15
11398,The Art of War,5.6,135,878,2.8
1833,Rent,6.7,155,871,3.35
10391,Bless the Child,4.9,71,920,2.45
9306,The Island of Dr. Moreau,4.6,147,153,2.3
11370,The Musketeer,5.2,56,335,2.6
12184,The Other Boleyn Girl,6.4,477,426,3.2
1921,Sweet November,6.4,278,379,3.2
1683,The Reaping,5.4,205,615,2.7
203,Mean Streets,7.2,345,175,3.6
11858,Renaissance Man,5.9,81,374,2.95
62835,Colombiana,6.5,824,813,3.25
18937,Quest for Camelot,6.9,190,826,3.45
13536,City By The Sea,5.7,92,581,2.85
10718,Torque,4.7,119,693,2.35
11062,City Hall,6.0,67,291,3.0
10802,Showgirls,4.9,256,615,2.45
1887,Marie Antoinette,6.5,642,925,3.25
6071,Kiss of Death,5.7,81,158,2.85
10461,Get Carter,4.8,145,266,2.4
80278,The Impossible,7.0,2025,306,3.5
10315,Fantastic Mr. Fox,7.5,1176,246,3.75
16643,Life or Something Like It,5.7,124,275,2.85
2687,Memoirs of an Invisible Man,5.7,125,276,2.85
194,Amélie,7.8,3310,836,3.9
11025,New York Minute,5.5,185,886,2.75
8849,Alfie,5.6,248,233,2.8
78698,Big Miracle,6.6,152,156,3.3
30943,The Deep End of the Ocean,5.9,54,573,2.95
9544,FearDotCom,3.2,105,57,1.6
24418,Cirque du Freak: The Vampire's Assistant,5.5,348,203,2.75
7288,Duplex,5.9,482,154,2.95
10366,Universal Soldier: The Return,4.2,135,817,2.1
19898,Pandorum,6.5,774,292,3.25
4965,Impostor,6.1,135,113,3.05
56715,Just Visiting,4.8,171,932,2.4
1272,Sunshine,7.0,1182,412,3.5
72358,A Thousand Words,6.0,373,735,3.0
266396,The Gunman,5.5,392,203,2.75
9978,Stormbreaker,5.1,213,765,2.55
8271,Disturbia,6.6,1006,622,3.3
10428,Hackers,6.2,398,289,3.1
5353,The Hunting Party,6.6,96,303,3.3
11934,The Hudsucker Proxy,7.1,275,41,3.55
14392,The Warlords,6.3,83,191,3.15
110415,Snowpiercer,6.7,2854,812,3.35
77459,A Monster in Paris,6.5,313,844,3.25
9495,The Crow,7.3,953,418,3.65
256040,Baahubali: The Beginning,7.5,135,988,3.75
24420,The Time Traveler's Wife,6.7,798,498,3.35
1257,Because I Said So,5.8,191,105,2.9
62214,Frankenweenie,6.6,932,724,3.3
16320,Serenity,7.4,1264,324,3.7
9531,Superman III,5.3,490,20,2.65
64807,Grudge Match,6.0,433,216,3.0
12289,Red Cliff,7.1,205,188,3.55
11529,Sweet Home Alabama,6.0,394,982,3.0
20943,The Ugly Truth,6.4,972,721,3.2
9099,Sgt. Bilko,5.5,94,191,2.75
9488,Spy Kids 2: The Island of Lost Dreams,5.3,521,77,2.65
193,Star Trek: Generations,6.4,452,106,3.2
44865,The Grandmaster,6.3,273,949,3.15
55787,Water for Elephants,6.7,850,603,3.35
10400,The Hurricane,7.2,396,685,3.6
1957,Enough,6.2,264,496,3.1
10833,Heartbreakers,5.7,254,53,2.85
256961,Paul Blart: Mall Cop 2,5.0,567,621,2.5
5852,Angel Eyes,5.6,88,185,2.8
622,The Ninth Gate,6.3,756,874,3.15
11306,Extreme Measures,5.7,80,490,2.85
12508,Rock Star,6.0,190,657,3.0
25793,Precious,6.9,417,400,3.45
10534,White Squall,6.3,86,70,3.15
1091,The Thing,7.8,1588,950,3.9
87421,Riddick,6.2,2035,238,3.1
10871,Switchback,5.8,52,860,2.9
13600,City of Ember,6.2,605,773,3.1
68722,The Master,7.0,701,942,3.5
14324,Virgin Territory,4.3,75,376,2.15
14325,The Express,7.1,71,221,3.55
299687,The 5th Wave,5.6,1945,32,2.8
312221,Creed,7.3,1915,397,3.65
23168,The Town,7.0,1468,18,3.5
76494,What to Expect When You're Expecting,5.8,594,616,2.9
4944,Burn After Reading,6.5,1222,193,3.25
10488,Nim's Island,5.6,330,944,2.8
96721,Rush,7.7,2277,632,3.85
334,Magnolia,7.5,825,851,3.75
23742,Cop Out,5.3,511,427,2.65
259694,How to Be Single,5.9,1201,46,2.95
62837,Dolphin Tale,6.7,163,325,3.35
8966,Twilight,5.8,3561,171,2.9
8470,John Q,7.0,594,684,3.5
11001,Blue Streak,6.1,352,225,3.05
138832,We're the Millers,6.8,2972,807,3.4
2163,Breakdown,6.6,198,562,3.3
36670,Never Say Never Again,5.8,338,820,2.9
23048,Hot Tub Time Machine,6.0,894,931,3.0
227735,Dolphin Tale 2,6.7,96,301,3.35
2155,Reindeer Games,5.4,173,929,2.7
8409,A Man Apart,5.8,258,44,2.9
222936,Aloha,5.2,692,30,2.6
48171,The Rite,5.8,556,181,2.9
782,Gattaca,7.5,1808,127,3.75
11802,Space Chimps,5.2,99,557,2.6
9776,Head of State,5.3,71,119,2.65
18785,The Hangover,7.2,6173,773,3.6
365222,Ip Man 3,6.5,379,705,3.25
817,Austin Powers: The Spy Who Shagged Me,6.2,1011,676,3.1
268,Batman,7.0,2096,920,3.5
943,Lethal Weapon 3,6.4,811,492,3.2
22881,The Blind Side,7.2,1597,998,3.6
10054,Spy Kids,5.5,867,402,2.75
51540,Horrible Bosses,6.5,2277,698,3.25
44264,True Grit,7.2,1668,893,3.6
350,The Devil Wears Prada,7.0,3088,60,3.5
152,Star Trek: The Motion Picture,6.2,530,431,3.1
109431,Identity Thief,5.6,1645,745,2.8
1598,Cape Fear,7.0,675,655,3.5
8065,21,6.5,1375,531,3.25
271718,Trainwreck,5.9,1181,740,2.95
11638,Guess Who,5.5,225,147,2.75
409,The English Patient,7.0,542,342,3.5
2118,L.A. Confidential,7.7,1310,573,3.85
11459,Sky High,5.8,550,309,2.9
10806,In & Out,6.3,177,212,3.15
9348,Species,5.5,453,668,2.75
377,A Nightmare on Elm Street,7.2,1180,896,3.6
8843,The Cell,6.0,436,996,3.0
9313,The Man in the Iron Mask,6.3,1018,138,3.15
39486,Secretariat,6.8,103,537,3.4
1273,TMNT,6.0,345,652,3.0
13920,Radio,6.8,141,791,3.4
50544,Friends with Benefits,6.5,2237,278,3.25
325133,Neighbors 2: Sorority Rising,5.6,1462,734,2.8
140823,Saving Mr. Banks,7.3,1226,108,3.65
1883,Malcolm X,7.2,370,709,3.6
89492,This Is 40,5.6,896,374,2.8
22949,Old Dogs,5.2,210,710,2.6
12437,Underworld: Rise of the Lycans,6.2,1428,792,3.1
2959,License to Wed,5.2,253,510,2.6
9957,The Benchwarmers,5.2,242,90,2.6
11648,Must Love Dogs,5.8,140,424,2.9
9366,Donnie Brasco,7.4,1147,751,3.7
1576,Resident Evil,6.4,2065,765,3.2
609,Poltergeist,7.0,794,217,3.5
5516,The Ladykillers,6.0,415,473,3.0
13051,Max Payne,5.2,613,818,2.6
49530,In Time,6.7,3417,536,3.35
34806,The Back-Up Plan,5.7,458,787,2.85
49022,Something Borrowed,5.9,296,800,2.95
11469,Black Knight,5.1,287,291,2.55
23479,The Bad News Bears,6.9,97,822,3.45
11667,Street Fighter,4.1,325,986,2.05
423,The Pianist,8.0,1864,484,4.0
10066,House of Wax,5.5,677,150,2.75
2288,Closer,6.7,811,469,3.35
88794,J. Edgar,6.0,741,614,3.0
13515,Mirrors,6.0,485,917,3.0
11979,Queen of the Damned,5.4,239,382,2.7
169,Predator 2,5.9,730,880,2.95
8090,Untraceable,5.9,238,573,2.95
11622,Blast from the Past,6.3,245,73,3.15
3604,Flash Gordon,6.1,233,317,3.05
9541,Jersey Girl,5.8,325,835,2.9
94348,Alex Cross,5.1,300,571,2.55
8197,Midnight in the Garden of Good and Evil,6.3,157,996,3.15
336004,Heist,5.6,318,983,2.8
35019,Nanny McPhee and the Big Bang,6.0,436,248,3.0
10410,Hoffa,6.1,81,773,3.05
8836,The X Files: I Want to Believe,5.5,523,271,2.75
14442,Ella Enchanted,5.9,437,369,2.95
321741,Concussion,7.0,823,851,3.5
59965,Abduction,5.6,961,323,2.8
14175,Valiant,5.2,235,606,2.6
11004,Wonder Boys,6.9,161,118,3.45
11918,Superhero Movie,4.9,379,185,2.45
98357,Broken City,5.7,593,177,2.85
10012,Cursed,5.1,167,188,2.55
49526,Premium Rush,6.2,832,953,3.1
268920,Hot Pursuit,5.4,647,11,2.7
9093,The Four Feathers,6.5,159,911,3.25
119283,Parker,5.7,1455,892,2.85
11823,Wimbledon,6.0,293,466,3.0
35169,Furry Vengeance,4.6,149,211,2.3
118957,Bait,5.3,191,930,2.65
849,Krull,5.8,129,157,2.9
4515,Lions for Lambs,6.0,216,551,3.0
6575,Walk Hard: The Dewey Cox Story,6.6,212,221,3.3
6440,The Shipping News,6.4,108,913,3.2
13496,American Outlaws,5.7,55,111,2.85
18320,The Young Victoria,7.0,322,193,3.5
22787,Whiteout,5.3,220,169,2.65
8967,The Tree of Life,6.5,987,987,3.25
37498,Knock Off,4.7,64,251,2.35
144336,Sabotage,5.5,555,16,2.75
9616,The Order,4.8,91,555,2.4
13056,Punisher: War Zone,5.6,294,256,2.8
14113,Zoom,4.9,135,889,2.45
285783,The Walk,6.9,1121,778,3.45
9726,A Good Year,6.5,357,576,3.25
20763,Radio Flyer,6.6,53,831,3.3
9702,Bound by Honor,7.7,115,274,3.85
9311,Smilla's Sense of Snow,6.6,60,54,3.3
9280,Femme Fatale,6.2,142,99,3.1
45958,Biutiful,7.0,291,598,3.5
1969,Bandidas,5.8,307,364,2.9
198663,The Maze Runner,7.0,5371,251,3.5
239573,Unfinished Business,5.0,320,416,2.5
10436,The Age of Innocence,7.0,169,142,3.5
1381,The Fountain,6.8,827,800,3.4
127493,Stolen,5.1,344,165,2.55
12429,Ponyo,7.5,926,656,3.75
228205,The Longest Ride,7.3,1064,522,3.65
2900,The Astronaut's Wife,5.4,254,146,2.7
77875,Playing for Keeps,5.4,240,194,2.7
192136,Mandela: Long Walk to Freedom,6.5,224,953,3.25
18254,Reds,7.1,67,63,3.55
881,A Few Good Men,7.1,877,358,3.55
10877,Exit Wounds,5.3,110,582,2.65
9600,Big Momma's House,5.6,506,816,2.8
202575,Thunder and the House of Magic,6.3,121,165,3.15
71469,The Darkest Hour,4.8,469,756,2.4
85446,Step Up Revolution,6.7,663,101,3.35
326,Snakes on a Plane,5.1,497,250,2.55
10685,The Watcher,4.9,110,242,2.45
7220,The Punisher,6.1,766,894,3.05
9763,Goal!: The Dream Begins,6.6,238,11,3.3
72387,Safe,6.3,799,60,3.15
12596,Pushing Tin,5.7,116,752,2.85
1892,Return of the Jedi,7.9,4665,207,3.95
13460,Doomsday,5.8,363,332,2.9
8055,The Reader,7.2,813,101,3.6
50647,Wanderlust,5.3,394,167,2.65
10719,Elf,6.4,987,929,3.2
9294,Phenomenon,6.2,323,73,3.1
11888,Snow Dogs,5.3,185,618,2.65
9647,Scrooged,6.7,390,806,3.35
9353,Nacho Libre,5.6,359,520,2.8
55721,Bridesmaids,6.5,1661,198,3.25
109414,This Is the End,6.3,2359,37,3.15
10307,Stigmata,6.0,242,285,3.0
11978,Men of Honor,7.0,544,808,3.5
22907,Takers,6.0,394,660,3.0
87567,The Big Wedding,5.7,414,168,2.85
38322,"Big Mommas: Like Father, Like Son",5.3,313,834,2.65
45612,Source Code,7.1,2699,79,3.55
7305,Alive,6.7,374,525,3.35
3594,The Number 23,6.3,1018,344,3.15
157841,The Young and Prodigious T.S. Spivet,6.7,232,736,3.35
11519,1941,5.6,143,599,2.8
12920,Dreamer: Inspired By a True Story,6.3,67,267,3.15
59,A History of Violence,6.9,832,268,3.45
9335,Transporter 2,6.2,1061,895,3.1
12106,The Quick and the Dead,6.3,427,704,3.15
11141,Laws of Attraction,5.6,104,399,2.8
8649,Bringing Out the Dead,6.6,225,776,3.3
31867,Repo Men,6.2,620,628,3.1
10253,Dragon Wars: D-War,4.0,104,953,2.0
124459,The Incredible Burt Wonderstone,5.3,724,532,2.65
182,The Good German,5.9,86,512,2.95
28,Apocalypse Now,8.0,2055,247,4.0
38073,Going the Distance,6.0,262,195,3.0
2054,Mr. Holland's Opus,6.9,113,710,3.45
302156,Criminal,5.7,557,811,2.85
606,Out of Africa,7.0,279,166,3.5
87502,Flight,6.5,2415,190,3.25
698,Moonraker,5.9,541,533,2.95
120467,The Grand Budapest Hotel,8.0,4519,374,4.0
11313,Hearts in Atlantis,6.4,131,985,3.2
6488,Arachnophobia,6.2,433,709,3.1
10559,Frequency,7.0,462,421,3.5
296099,Vacation,6.2,1195,678,3.1
8012,Get Shorty,6.4,302,956,3.2
1574,Chicago,6.9,677,840,3.45
9032,Big Daddy,6.1,875,360,3.05
2770,American Pie 2,6.0,1344,245,3.0
862,Toy Story,7.7,5269,656,3.85
1637,Speed,6.8,1783,764,3.4
72570,The Vow,7.0,1293,668,3.5
27569,Extraordinary Measures,6.0,89,255,3.0
10637,Remember the Titans,7.4,821,916,3.7
1669,The Hunt for Red October,7.2,957,836,3.6
132363,The Butler,7.2,1101,979,3.6
9472,DodgeBall: A True Underdog Story,6.2,981,833,3.1
2907,The Addams Family,6.7,848,822,3.35
9273,Ace Ventura: When Nature Calls,6.1,1099,922,3.05
9880,The Princess Diaries,6.5,1023,831,3.25
2925,The First Wives Club,6.5,166,844,3.25
807,Se7en,8.1,5765,682,4.05
17654,District 9,7.3,3382,178,3.65
11836,The SpongeBob SquarePants Movie,6.7,574,656,3.35
322,Mystic River,7.6,1422,923,3.8
70,Million Dollar Baby,7.7,2439,644,3.85
9535,Analyze This,6.4,503,490,3.2
11036,The Notebook,7.7,3067,498,3.85
6557,27 Dresses,6.1,978,380,3.05
18126,Hannah Montana: The Movie,6.0,449,645,3.0
16340,Rugrats in Paris: The Movie,6.0,100,226,3.0
10333,The Prince of Tides,5.9,56,604,2.95
4476,Legends of the Fall,7.2,619,394,3.6
22947,Up in the Air,6.7,1205,473,3.35
2755,About Schmidt,6.7,362,865,3.35
82654,Warm Bodies,6.4,2652,780,3.2
59967,Looper,6.6,4697,131,3.3
16300,Down to Earth,4.9,95,402,2.45
9598,Babe,6.0,733,353,3.0
82696,Hope Springs,5.8,284,401,2.9
9870,Forgetting Sarah Marshall,6.4,1172,414,3.2
8292,Four Brothers,6.7,607,438,3.35
8780,Baby Mama,5.8,205,92,2.9
9715,Hope Floats,5.8,81,774,2.9
10521,Bride Wars,5.9,856,483,2.95
10762,Without a Paddle,5.3,214,848,2.65
10096,13 Going on 30,6.3,1204,112,3.15
59436,Midnight in Paris,7.4,1990,713,3.7
227783,The Nut Job,5.5,319,289,2.75
4133,Blow,7.4,1317,543,3.7
10207,Message in a Bottle,5.8,196,335,2.9
172,Star Trek V: The Final Frontier,5.6,376,123,2.8
21972,Like Mike,5.7,100,63,2.85
36593,The Naked Gun 33⅓: The Final Insult,6.3,521,613,3.15
707,A View to a Kill,6.0,506,196,3.0
533,The Curse of the Were-Rabbit,6.8,643,810,3.4
6023,P.S. I Love You,6.9,977,615,3.45
6439,Racing Stripes,5.1,123,481,2.55
4347,Atonement,7.4,1049,266,3.7
37056,Letters to Juliet,6.6,796,376,3.3
4105,Black Rain,6.2,243,652,3.1
76489,The Three Stooges,4.9,140,407,2.45
3933,Corpse Bride,7.2,1894,899,3.6
9918,Glory Road,7.2,144,789,3.6
273481,Sicario,7.2,2416,47,3.6
307081,Southpaw,7.3,2067,234,3.65
16871,Drag Me to Hell,6.2,966,570,3.1
293863,The Age of Adaline,7.4,1990,682,3.7
13156,Secondhand Lions,6.9,260,764,3.45
41233,Step Up 3D,6.6,582,817,3.3
9266,Blue Crush,5.6,159,448,2.8
1262,Stranger Than Fiction,7.1,721,498,3.55
4513,30 Days of Night,6.2,767,638,3.1
22970,The Cabin in the Woods,6.5,2263,206,3.25
7278,Meet the Spartans,3.7,359,784,1.85
9013,Midnight Run,7.2,238,120,3.6
865,The Running Man,6.4,703,45,3.2
10776,Little Shop of Horrors,6.6,384,542,3.3
50456,Hanna,6.5,1263,850,3.25
9823,Mortal Kombat: Annihilation,3.8,221,837,1.9
59861,Larry Crowne,5.7,359,557,2.85
133805,Carrie,5.8,1463,954,2.9
12763,Take the Lead,6.6,162,292,3.3
9766,Gridiron Gang,6.5,206,485,3.25
14034,What's the Worst That Could Happen?,5.1,66,724,2.55
12244,9,6.6,1262,122,3.3
109421,Side Effects,6.4,1323,249,3.2
11137,The Prince & Me,5.9,278,304,2.95
51162,Winnie the Pooh,6.8,258,509,3.4
10152,Dumb and Dumberer: When Harry Met Lloyd,4.1,210,3,2.05
9452,Bulworth,6.3,66,766,3.15
239566,Get on Up,6.4,158,28,3.2
9271,Virtuosity,5.4,163,518,2.7
4474,My Super Ex-Girlfriend,4.8,442,151,2.4
184346,Deliver Us from Evil,5.9,690,845,2.95
48340,Sanctum,5.8,339,589,2.9
14846,Little Black Book,5.2,112,18,2.6
72207,The Five-Year Engagement,5.7,457,423,2.85
16232,Mr. 3000,5.0,66,517,2.5
43539,The Next Three Days,6.9,905,758,3.45
9920,Ultraviolet,4.8,458,475,2.4
8978,Assault on Precinct 13,6.0,311,590,3.0
11702,The Replacement Killers,6.0,127,272,3.0
8869,Eight Legged Freaks,5.4,295,327,2.7
43347,Love & Other Drugs,6.6,1233,204,3.3
3489,88 Minutes,5.7,313,337,2.85
9701,North Country,6.8,125,576,3.4
2122,The Whole Ten Yards,5.5,278,560,2.75
37707,Splice,5.5,671,417,2.75
10658,Howard the Duck,5.1,221,72,2.55
13150,Pride and Glory,6.3,240,179,3.15
9042,The Cave,5.1,202,567,2.55
17813,Alex & Emma,5.0,68,463,2.5
11208,Wicker Park,6.7,157,98,3.35
58151,Fright Night,6.0,603,31,3.0
11400,The New World,6.4,330,442,3.2
10350,Wing Commander,4.0,72,236,2.0
14164,Dragonball Evolution,2.9,462,226,1.45
76640,The Last Stand,5.7,1266,791,2.85
11058,Godsend,4.7,114,928,2.35
14844,Chasing Liberty,6.1,152,727,3.05
57089,Hoodwinked Too! Hood VS. Evil,4.8,131,812,2.4
1947,An Unfinished Life,6.7,161,345,3.35
8054,The Imaginarium of Doctor Parnassus,6.3,869,427,3.15
46829,Barney's Version,7.2,129,675,3.6
146238,Runner Runner,5.5,543,916,2.75
9989,Antitrust,5.8,153,720,2.9
9665,Glory,7.4,383,373,3.7
311,Once Upon a Time in America,8.2,1069,205,4.1
102362,Dead Man Down,5.9,638,26,2.95
11162,The Merchant of Venice,6.7,144,637,3.35
13967,Miss Potter,6.3,141,732,3.15
9053,DOA: Dead or Alive,5.0,205,441,2.5
4512,The Assassination of Jesse James by the Coward Robert Ford,7.0,776,549,3.5
31203,Little Nicholas,5.9,306,112,2.95
265208,Wild Card,5.4,656,719,2.7
45610,Machine Gun Preacher,6.4,286,96,3.2
50135,Animals United,5.5,90,81,2.75
215211,Grace of Monaco,5.8,195,101,2.9
10955,Ripley's Game,6.6,69,576,3.3
223702,Sausage Party,5.6,2238,109,2.8
254470,Pitch Perfect 2,6.8,1940,63,3.4
69,Walk the Line,7.3,718,43,3.65
4967,Keeping the Faith,5.9,159,444,2.95
9449,The Borrowers,5.8,135,370,2.9
11499,Frost/Nixon,7.2,328,18,3.6
4912,Confessions of a Dangerous Mind,6.6,275,509,3.3
12771,Serving Sara,5.0,85,533,2.5
323676,The Boss,5.5,431,914,2.75
12506,Cry Freedom,6.9,51,954,3.45
11249,Seed of Chucky,4.9,287,177,2.45
9667,The Jacket,6.8,455,478,3.4
812,Aladdin,7.4,3416,529,3.7
277216,Straight Outta Compton,7.7,1355,343,3.85
87,Indiana Jones and the Temple of Doom,7.1,2781,763,3.55
14444,The Rugrats Movie,5.7,147,910,2.85
2043,Along Came a Spider,6.1,400,449,3.05
315664,Florence Foster Jenkins,6.6,392,688,3.3
1428,Once Upon a Time in Mexico,6.2,594,428,3.1
562,Die Hard,7.5,3948,878,3.75
15373,Role Models,6.4,564,550,3.2
318846,The Big Short,7.3,2607,461,3.65
26320,Taking Woodstock,6.2,127,177,3.1
14292,Miracle,7.0,159,291,3.5
924,Dawn of the Dead,6.8,1016,820,3.4
2018,The Wedding Planner,5.5,427,875,2.75
192577,Space Pirate Captain Harlock,6.5,356,962,3.25
9428,The Royal Tenenbaums,7.4,1286,408,3.7
2832,Identity,7.1,1061,438,3.55
137093,Last Vegas,6.4,799,429,3.2
699,For Your Eyes Only,6.3,490,524,3.15
9778,Serendipity,6.6,521,173,3.3
8831,Timecop,5.5,282,77,2.75
9398,Zoolander,6.1,1337,210,3.05
112949,Safe Haven,6.9,823,415,3.45
10439,Hocus Pocus,6.4,471,817,3.2
3638,No Reservations,6.1,327,1,3.05
23483,Kick-Ass,7.1,4645,150,3.55
62206,30 Minutes or Less,5.6,531,877,2.8
10577,Dracula 2000,4.6,148,815,2.3
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,921,3.05
4348,Pride & Prejudice,7.7,1358,288,3.85
78,Blade Runner,7.9,3509,393,3.95
11780,Rob Roy,6.5,148,731,3.25
192102,3 Days to Kill,6.0,883,834,3.0
2001,We Own the Night,6.5,323,20,3.25
10025,Just My Luck,5.8,491,868,2.9
15198,"Mystery, Alaska",6.0,69,942,3.0
23172,The Spy Next Door,5.5,345,894,2.75
10016,Ghosts of Mars,4.8,296,372,2.4
10317,Our Brand Is Crisis,5.8,195,866,2.9
58431,Pride and Prejudice and Zombies,5.5,640,138,2.75
9746,Kundun,6.8,91,655,3.4
13092,How to Lose Friends & Alienate People,6.2,244,11,3.1
59859,Kick-Ass 2,6.3,2224,206,3.15
13495,Alatriste,5.6,61,476,2.8
254473,Brick Mansions,5.7,615,657,2.85
700,Octopussy,6.2,527,502,3.1
4964,Knocked Up,6.2,1214,526,3.1
10024,My Sister's Keeper,7.1,598,691,3.55
13490,Welcome Home Roscoe Jenkins,5.7,57,945,2.85
15927,A Passage to India,6.9,67,991,3.45
1259,Notes on a Scandal,6.9,235,69,3.45
5125,Rendition,6.2,205,198,3.1
174,Star Trek VI: The Undiscovered Country,6.7,413,660,3.35
9583,Divine Secrets of the Ya-Ya Sisterhood,5.6,65,287,2.8
9437,Kiss the Girls,6.2,345,697,3.1
525,The Blues Brothers,7.5,1065,601,3.75
10188,The Sisterhood of the Traveling Pants 2,6.0,238,26,3.0
245,About a Boy,6.6,607,586,3.3
9825,Lake Placid,5.5,247,856,2.75
186,Lucky Number Slevin,7.4,1323,811,3.7
9549,The Right Stuff,7.3,235,168,3.65
61891,Anonymous,6.3,288,961,3.15
34584,The NeverEnding Story,7.0,1002,815,3.5
2666,Dark City,7.2,828,246,3.6
12783,The Duchess,6.7,396,153,3.35
13155,Return to Oz,6.7,120,709,3.35
28355,Case 39,6.1,563,692,3.05
8080,Suspect Zero,5.5,98,871,2.75
5126,Martian Child,6.8,79,709,3.4
56288,Spy Kids: All the Time in the World,4.4,222,906,2.2
303858,Money Monster,6.5,1068,210,3.25
1613,The 51st State,5.9,173,634,2.95
31582,Flawless,5.9,56,354,2.95
16617,Mindhunters,6.3,333,348,3.15
8944,What Just Happened,5.2,127,898,2.6
14560,Paul Blart: Mall Cop,5.2,788,780,2.6
10330,Freaky Friday,6.0,879,716,3.0
6957,The 40 Year Old Virgin,6.2,1983,767,3.1
1934,Shakespeare in Love,6.8,796,552,3.4
169917,A Walk Among the Tombstones,6.2,1131,69,3.1
951,Kindergarten Cop,5.8,628,144,2.9
10189,Pineapple Express,6.6,1148,308,3.3
9454,Ever After: A Cinderella Story,6.8,399,767,3.4
2055,Open Range,7.0,262,638,3.5
1551,Flatliners,6.3,404,910,3.15
5902,A Bridge Too Far,6.9,207,595,3.45
11460,Red Eye,6.2,455,408,3.1
9358,Final Destination 2,5.9,1023,605,2.95
134,"O Brother, Where Art Thou?",7.3,1112,664,3.65
22894,Legion,5.2,629,7,2.6
134374,Pain & Gain,6.1,1573,304,3.05
1901,In Good Company,5.9,194,999,2.95
15028,Clockstoppers,4.9,89,186,2.45
11509,Silverado,7.1,146,347,3.55
7445,Brothers,6.8,633,268,3.4
17047,Agent Cody Banks 2: Destination London,5.2,144,277,2.6
62838,New Year's Eve,5.7,718,938,2.85
2057,Original Sin,5.8,198,652,2.9
70436,The Raven,6.1,426,847,3.05
16784,Welcome to Mooseport,4.8,54,371,2.4
8011,Highlander: The Final Dimension,4.5,110,425,2.25
9092,Snow White: A Tale of Terror,6.0,62,62,3.0
2779,The Curse of the Jade Scorpion,6.5,165,643,3.25
316002,Accidental Love,3.9,95,844,1.95
36355,Flipper,5.3,84,263,2.65
238615,Self/less,6.3,1091,273,3.15
1985,The Constant Gardener,6.8,417,225,3.4
615,The Passion of the Christ,6.9,864,803,3.45
788,Mrs. Doubtfire,7.0,1591,545,3.5
380,Rain Man,7.6,1709,433,3.8
13223,Gran Torino,7.8,3086,271,3.9
10523,W.,6.1,143,850,3.05
8681,Taken,7.2,4369,309,3.6
239571,The Best of Me,7.2,765,571,3.6
619,The Bodyguard,6.1,661,320,3.05
424,Schindler's List,8.3,4329,506,4.15
50014,The Help,7.8,1910,406,3.9
162903,The Fifth Estate,5.7,364,835,2.85
11024,Scooby-Doo 2: Monsters Unleashed,5.4,500,769,2.7
208763,Forbidden Kingdom,4.9,71,296,2.45
6466,Freddy vs. Jason,5.8,594,757,2.9
254024,The Face of an Angel,4.7,64,329,2.35
